ANT ESPORTS 200 AIR MINI MICRO ATX MID TOWER GAMING CABINET WHITE (200 AIR MINI - WHITE)₹5,199.00 Original price was: ₹5,199.00.₹4,032.00Current price is: ₹4,032.00.
DEEPCOOL CH360 DIGITAL ARGB M-ATX MINI TOWER CABINET (BLACK) (R-CH360-BKAPE3D-G-1)₹9,599.00 Original price was: ₹9,599.00.₹6,900.00Current price is: ₹6,900.00.
DEEPCOOL CH510 MESH DIGITAL ATX MID TOWER CABINET (BLACK) (R-CH510-BKNSE1-G-1)₹9,999.00 Original price was: ₹9,999.00.₹7,250.00Current price is: ₹7,250.00.
DEEPCOOL CH560 DIGITAL MESH ARGB E-ATX MID TOWER CABINET (BLACK) (R-CH560-BKAPE4D-G-1)₹14,799.00 Original price was: ₹14,799.00.₹8,250.00Current price is: ₹8,250.00.
DEEPCOOL CH560 DIGITAL WH MESH ARGB E-ATX MID TOWER CABINET WHITE( R-CH560-WHAPE4D-G-1)₹14,799.00 Original price was: ₹14,799.00.₹8,800.00Current price is: ₹8,800.00.
DEEPCOOL CH560 WH MESH ARGB E-ATX MID TOWER CABINET WHITE ( R-CH560-WHAPE4-G-1)₹11,599.00 Original price was: ₹11,599.00.₹7,650.00Current price is: ₹7,650.00.
DEEPCOOL CH780 ATX FULL TOWER GAMING CABINET WHITE (R-CH780-WHADE41-G-1)₹21,999.00 Original price was: ₹21,999.00.₹16,099.00Current price is: ₹16,099.00.
DEEPCOOL MATREXX 55 MESH V4 C ARGB ATX MID TOWER CABINET (BLACK) (R-MATREXX55-BCAGA4-G-4)₹8,199.00 Original price was: ₹8,199.00.₹5,985.00Current price is: ₹5,985.00.
DEEPCOOL MATREXX 55 V3 ADDRESSABLE RGB 3F TEMPERED GLASS SIDE PANEL (WHITE) (DP-ATX-MATREXX55V3-AR-WH-3F)₹9,299.00 Original price was: ₹9,299.00.₹6,400.00Current price is: ₹6,400.00.
DEEPCOOL MATREXX 55 V4 C CABINET (R-MATREXX55-BCADA4-G-4)₹8,199.00 Original price was: ₹8,199.00.₹6,240.00Current price is: ₹6,240.00.
DEEPCOOL SMARTER MINI TOWER CABINET (DP-MATX-SMTR)₹2,999.00 Original price was: ₹2,999.00.₹2,480.00Current price is: ₹2,480.00.
FRACTAL DESIGN FOCUS 2 MESH RGB TG CLEAR TINT ATX MID TOWER CABINET (BLACK) (FD-C-FOC2A-03)₹11,100.00 Original price was: ₹11,100.00.₹7,900.00Current price is: ₹7,900.00.
FRACTAL DESIGN FOCUS 2 MESH RGB TG CLEAR TINT ATX MID TOWER CABINET (WHITE) (FD-C-FOC2A-04)₹11,100.00 Original price was: ₹11,100.00.₹7,800.00Current price is: ₹7,800.00.
FRACTAL DESIGN NORTH CHALK WHITE CLEAR TG ATX MID TOWER CABINET (CHALK WHITE) (FD-C-NOR1C-04)₹40,004.00 Original price was: ₹40,004.00.₹16,500.00Current price is: ₹16,500.00.
FRACTAL DESIGN NORTH CHARCOAL BLACK TG DARK ATX MID TOWER CABINET( FD-C-NOR1C-02)₹40,004.00 Original price was: ₹40,004.00.₹16,500.00Current price is: ₹16,500.00.
FRACTAL DESIGN POP XL AIR RGB E-ATX MID TOWER CABINET (BLACK) (FD-C-POR1X-06)₹14,050.00 Original price was: ₹14,050.00.₹9,900.00Current price is: ₹9,900.00.
FRACTAL DESIGN POP XL AIR RGB E-ATX MID TOWER CABINET (WHITE) (FD-C-POR1X-01)₹14,050.00 Original price was: ₹14,050.00.₹9,900.00Current price is: ₹9,900.00.
FRACTAL DESIGN RIDGE COMPUTER MINI-ITX MINI TOWER CABINET BLACK (FD-C-RID1N-11)₹31,314.00 Original price was: ₹31,314.00.₹16,900.00Current price is: ₹16,900.00.
FRACTAL DESIGN RIDGE COMPUTER MINI-ITX MINI TOWER CABINET WHITE (FD-C-RID1N-12)₹31,314.00 Original price was: ₹31,314.00.₹16,900.00Current price is: ₹16,900.00.
FRACTAL DESIGN TERRA MINI ITX CABINET (JADE) (FD-C-TER1N-03)₹25,900.00 Original price was: ₹25,900.00.₹22,900.00Current price is: ₹22,900.00.
FRACTAL DESIGN TORRENT BLACK E-ATX DARK TEMPERED GLASS WINDOW HIGH-AIRFLOW MID TOWER CABINET (FD-C-TOR1A-06)₹31,059.00 Original price was: ₹31,059.00.₹20,900.00Current price is: ₹20,900.00.
GALAX REVOLUTION 01 E-ATX MID TOWER TEMPERED GLASS GAMING CABINET (REV-01) (BLACK) (CG01AGBA4A0)₹4,500.00
GALAX REVOLUTION 05 ATX MID TOWER CABINET (BLACK) (CGG5ANBA4B0)₹3,800.00
GALAX REVOLUTION 05 ATX MID TOWER CABINET (WHITE) (CGG5ANWA4B0)₹4,200.00
GALAX REVOLUTION-06 MESH RGB ATX MID TOWER CABINET (BLACK) (CGG6AGBA4B0)₹7,000.00 Original price was: ₹7,000.00.₹4,300.00Current price is: ₹4,300.00.
GALAX REVOLUTION-06 MESH RGB ATX MID TOWER CABINET WHITE (CGG6AGWA4B0)₹7,000.00 Original price was: ₹7,000.00.₹4,000.00Current price is: ₹4,000.00.
GAMDIAS ATHENA M1 ATX MID TOWER CABINET (BLACK) (ATHENA-M1)₹4,900.00
GAMDIAS ATHENA P1 LITE ATX MID TOWER CABINET (BLACK) (ATHENA P1 LITE)₹14,900.00 Original price was: ₹14,900.00.₹6,050.00Current price is: ₹6,050.00.
GAMDIAS NESO P1 W E-ATX FULL TOWER CABINET (WHITE AND BLACK) (NESO-P1-W)₹29,999.00 Original price was: ₹29,999.00.₹13,300.00Current price is: ₹13,300.00.
GAMDIAS TALOS E3 MESH ELITE ARGB E-ATX MID TOWER CABINET (BLACK) (TALOS-E3-MESH-ELITE)₹13,999.00 Original price was: ₹13,999.00.₹5,550.00Current price is: ₹5,550.00.
GAMDIAS TALOS E3 MESH ELITE ARGB E-ATX MID TOWER CABINET (WHITE) (TALOS-E3-MESH-ELITE-WH)₹14,999.00 Original price was: ₹14,999.00.₹5,650.00Current price is: ₹5,650.00.
GIGABYTE C200 GLASS CABINET (BLACK)₹4,999.00 Original price was: ₹4,999.00.₹3,300.00Current price is: ₹3,300.00.
GIGABYTE C301 GLASS V2 ATX MID TOWER CABINET BLACK (GB-C301G-TYPE-C-V2)₹9,000.00 Original price was: ₹9,000.00.₹6,249.00Current price is: ₹6,249.00.
GIGABYTE C301 GLASS V2 ATX MID TOWER CABINET WHITE (GB-C301GW-TYPE-C-V2)₹9,000.00 Original price was: ₹9,000.00.₹6,650.00Current price is: ₹6,650.00.
INWIN 103 BLACK ATX MID TOWER CABINET (W-103-BLACK)₹7,999.00 Original price was: ₹7,999.00.₹6,499.00Current price is: ₹6,499.00.
LIAN LI A4 H2O A4 M-ITX MICRO TOWER CABINET WITH MESH SIDE PANEL (SILVER) (G99-A4H2OA4-IN)₹19,199.00 Original price was: ₹19,199.00.₹13,800.00Current price is: ₹13,800.00.
LIAN LI A4 H2O M-ITX MICRO TOWER CABINET WITH PCIE 4.0 RISER CABLE (BLACK) (G99-A4H2OX4-IN)₹19,199.00 Original price was: ₹19,199.00.₹12,850.00Current price is: ₹12,850.00.
LIAN LI LANCOOL 205M MESH ARGB MATX MINI TOWER CABINET WHITE₹7,999.00 Original price was: ₹7,999.00.₹5,300.00Current price is: ₹5,300.00.
LIAN LI LANCOOL 205M MESH MICRO ATX MID TOWER CABINET (BLACK) (G99-OE744MX-IN)₹7,999.00 Original price was: ₹7,999.00.₹4,960.00Current price is: ₹4,960.00.
LIAN LI LANCOOL 215 ARGB E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (BLACK)₹11,599.00 Original price was: ₹11,599.00.₹6,500.00Current price is: ₹6,500.00.
LIAN LI LANCOOL 215 EATX MID TOWER CABINET (WHITE) (G99-LAN215W-IN)₹11,599.00 Original price was: ₹11,599.00.₹7,140.00Current price is: ₹7,140.00.
LIAN LI LANCOOL 216 RGB E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (BLACK) (G99-LAN216RX-IN)₹10,999.00 Original price was: ₹10,999.00.₹8,000.00Current price is: ₹8,000.00.
LIAN LI LANCOOL 216 RGB E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (WHITE) (G99-LAN216RW-IN)₹11,999.00 Original price was: ₹11,999.00.₹8,250.00Current price is: ₹8,250.00.
LIAN LI LANCOOL II MESH PERFORMANCE E-ATX MID TOWER CABINET (BLACK) (G99-LAN2MPX-5IN)₹11,599.00 Original price was: ₹11,599.00.₹9,850.00Current price is: ₹9,850.00.
LIAN LI LANCOOL II MESH RGB EATX CABINET BLACK + TYPE C (G99-LAN2MRX-5IN)₹11,599.00 Original price was: ₹11,599.00.₹7,950.00Current price is: ₹7,950.00.
LIAN LI LANCOOL II MESH RGB EATX CABINET SNOW EDITION + TYPE C (G99-LAN2MRS-5IN)₹11,999.00 Original price was: ₹11,999.00.₹9,400.00Current price is: ₹9,400.00.
LIAN LI LANCOOL III RGB EATX MID TOWER CABINET WITH TEMPERED GLASS PANEL (WHITE) (G99-LAN3RW-IN)₹18,599.00 Original price was: ₹18,599.00.₹14,250.00Current price is: ₹14,250.00.
LIAN LI O11 AIR MINI E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (BLACK) (G99-O11AMX-IN)₹25,000.00 Original price was: ₹25,000.00.₹11,500.00Current price is: ₹11,500.00.
LIAN LI O11 AIR MINI E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (WHITE) (G99-011AMW-IN)₹13,758.00 Original price was: ₹13,758.00.₹12,400.00Current price is: ₹12,400.00.
LIAN LI O11 VISION E-ATX FULL TOWER CABINET WHITE (O11VW)₹18,999.00 Original price was: ₹18,999.00.₹14,800.00Current price is: ₹14,800.00.
LIAN LI O11D EVO RGB E-ATX MID TOWER CABINET BLACK (G99-O11DERGBX-IN)₹25,000.00 Original price was: ₹25,000.00.₹18,000.00Current price is: ₹18,000.00.
LIAN LI O11D EVO RGB E-ATX MID TOWER CABINET WHITE (G99-O11DERGBW-IN)₹25,500.00 Original price was: ₹25,500.00.₹18,600.00Current price is: ₹18,600.00.
LIAN LI PC O11 DYNAMIC RAZER EDITION MID TOWER GAMING CABINET₹20,999.00 Original price was: ₹20,999.00.₹14,550.00Current price is: ₹14,550.00.
LIAN LI PC-O11 DYNAMIC XL ROG CERTIFICATED CABINET (WHITE)₹25,999.00 Original price was: ₹25,999.00.₹21,500.00Current price is: ₹21,500.00.
LIAN LI PC-O11 DYNAMIC- WHITE MID TOWER GAMING CABINET₹16,999.00 Original price was: ₹16,999.00.₹13,200.00Current price is: ₹13,200.00.
LIAN LI PC-TU150 M-DTX MINI TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (BLACK) (G99-TU150WX-IN)₹13,699.00 Original price was: ₹13,699.00.₹10,900.00Current price is: ₹10,900.00.
LIAN LI Q58X3 CABINET WITH PCIE 3.0 RISER CABLE (BLACK) (G99-Q58X3-IN)₹14,599.00 Original price was: ₹14,599.00.₹11,900.00Current price is: ₹11,900.00.
METALLIC GEAR NEO SILENT MID-TOWER ATX CABINET (MG-NE520S_BK01)₹8,999.00 Original price was: ₹8,999.00.₹6,499.00Current price is: ₹6,499.00.
MONTECH KING 95 PRO ARGB ATX MID TOWER CABINET (BLACK) (KING-95-PRO-BLACK)₹20,000.00 Original price was: ₹20,000.00.₹14,500.00Current price is: ₹14,500.00.
MONTECH KING 95 PRO ARGB ATX MID TOWER CABINET (WHITE) (KING-95-PRO-WHITE)₹20,000.00 Original price was: ₹20,000.00.₹15,100.00Current price is: ₹15,100.00.
MONTECH SKY TWO ARGB ATX MID TOWER CABINET (BLACK) (SKY-TWO-BLACK)₹12,000.00 Original price was: ₹12,000.00.₹8,550.00Current price is: ₹8,550.00.
MONTECH SKY TWO ARGB ATX MID TOWER CABINET (PRISTINE WHITE) (SKY-TWO-PRISTINE-WHITE)₹12,000.00 Original price was: ₹12,000.00.₹9,250.00Current price is: ₹9,250.00.
MSI MAG FORGE 112R ARGB ATX MID TOWER CABINET (BLACK) (MAG-FORGE-112R)₹9,999.00 Original price was: ₹9,999.00.₹5,100.00Current price is: ₹5,100.00.
MSI MAG FORGE 120A AIRFLOW ATX MID TOWER CABINET (BLACK) (MAG-FORGE-120A-AIRFLOW)₹5,999.00 Original price was: ₹5,999.00.₹3,999.00Current price is: ₹3,999.00.
MSI MAG FORGE 320R AIRFLOW ATX MID TOWER CABINET₹8,999.00 Original price was: ₹8,999.00.₹6,150.00Current price is: ₹6,150.00.
MSI MAG PANO M100R PZ ARGB M-ATX MID TOWER CABINET (BLACK) (MAG-PANO-M100R-PZ)₹11,999.00 Original price was: ₹11,999.00.₹9,200.00Current price is: ₹9,200.00.
MSI MAG PANO M100R PZ ARGB M-ATX MID TOWER CABINET (WHITE) (MAG-PANO-M100R-PZ-WHITE)₹12,999.00 Original price was: ₹12,999.00.₹9,000.00Current price is: ₹9,000.00.
MSI MPG GUNGNIR 300R AIRFLOW ARGB EATX MID TOWER CABINET WHITE (MPG-GUNGNIR-300R-AIRFLOW-WHITE)₹19,999.00 Original price was: ₹19,999.00.₹15,200.00Current price is: ₹15,200.00.
MSI MPG SEKIRA 500G EATX MID TOWER CABINET (BLACK) (MPG-SEKIRA-500G)₹22,950.00 Original price was: ₹22,950.00.₹14,345.00Current price is: ₹14,345.00.
MSI MPG VELOX 100P AIRFLOW ATX MID TOWER GAMING CABINET (MPG-VELOX-100P-AIRFLOW)₹15,500.00 Original price was: ₹15,500.00.₹8,825.00Current price is: ₹8,825.00.
MSI MPG VELOX 100R ATX MID TOWER CABINET TEMPERED GLASS SIDE PANEL (BLACK) (MPG-VELOX-100R)₹12,099.00 Original price was: ₹12,099.00.₹9,799.00Current price is: ₹9,799.00.
NZXT H1 CABINET WITH PSU, AIO, AND RISER CARD (MATTE WHITE)₹32,999.00 Original price was: ₹32,999.00.₹31,499.00Current price is: ₹31,499.00.
NZXT H5 FLOW E-ATX MID TOWER CABINET (WHITE) (CC-H51FW-01)₹10,499.00 Original price was: ₹10,499.00.₹6,975.00Current price is: ₹6,975.00.
NZXT H5 FLOW RGB ATX MID TOWER CABINET (BLACK) (CC-H51FB-R1)₹14,999.00 Original price was: ₹14,999.00.₹9,375.00Current price is: ₹9,375.00.
NZXT H5 FLOW RGB ATX MID TOWER CABINET (WHITE) (CC-H51FW-R1)₹14,999.00 Original price was: ₹14,999.00.₹9,375.00Current price is: ₹9,375.00.
NZXT H510 ELITE (MATTE WHITE)₹19,999.00 Original price was: ₹19,999.00.₹14,300.00Current price is: ₹14,300.00.
NZXT H510I (MATTE BLACK)₹13,699.00 Original price was: ₹13,699.00.₹9,500.00Current price is: ₹9,500.00.
NZXT H6 FLOW ATX MID TOWER CABINET MATTE WHITE (CC-H61FW-01)₹13,999.00 Original price was: ₹13,999.00.₹9,900.00Current price is: ₹9,900.00.
NZXT H7 ELITE ATX MID TOWER CABINET (WHITE) (CM-H71EW-02)₹27,999.00 Original price was: ₹27,999.00.₹15,700.00Current price is: ₹15,700.00.
NZXT H7 FLOW E-ATX MID TOWER CABINET TRANSPARENT SIDE PANEL (WHITE) (CM-H71FW-01)₹17,999.00 Original price was: ₹17,999.00.₹13,750.00Current price is: ₹13,750.00.
NZXT H7 FLOW RGB ATX MID TOWER CABINET (MATTE BLACK) (CM-H71FB-R1)₹15,900.00
NZXT H7 FLOW RGB ATX MID TOWER CABINET (MATTE WHITE) (CM-H71FW-R1)₹19,999.00 Original price was: ₹19,999.00.₹16,000.00Current price is: ₹16,000.00.
NZXT H9 ELITE ATX MID TOWER CABINET BLACK (CM-H91EB-01)₹29,999.00 Original price was: ₹29,999.00.₹20,800.00Current price is: ₹20,800.00.
NZXT H9 ELITE ATX MID TOWER CABINET WHITE (CM-H91EW-01)₹29,999.00 Original price was: ₹29,999.00.₹20,800.00Current price is: ₹20,800.00.
NZXT H9 FLOW ATX MID TOWER CABINET WHITE (CM-H91FW-01)₹25,999.00 Original price was: ₹25,999.00.₹14,900.00Current price is: ₹14,900.00.
PHANTEKS ECLIPSE G360A DRGB E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (BLACK) (PH-EC360ATG-DBK02)₹12,199.00 Original price was: ₹12,199.00.₹8,200.00Current price is: ₹8,200.00.
PHANTEKS ECLIPSE G360A DRGB E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (WHITE) (PH-EC360ATG-DMW02)₹12,199.00 Original price was: ₹12,199.00.₹8,490.00Current price is: ₹8,490.00.
PHANTEKS ECLIPSE G500A ATX MID TOWER CABINET (BLACK) (PH-EC500GA-DBK01A)₹14,800.00
PHANTEKS ECLIPSE G500A ATX MID TOWER CABINET (WHITE) (PH-EC500GA-DMW01A)₹24,499.00 Original price was: ₹24,499.00.₹15,100.00Current price is: ₹15,100.00.
PHANTEKS ECLIPSE P360A EATX MID TOWER CABINET (WHITE) (PH-EC360ATG-DWT01)₹10,500.00 Original price was: ₹10,500.00.₹7,700.00Current price is: ₹7,700.00.
PHANTEKS ECLIPSE P400A DRGB (DIGITAL BLACK) CABINET (PH-EC400ATG-DBK01)₹11,599.00 Original price was: ₹11,599.00.₹8,490.00Current price is: ₹8,490.00.
PHANTEKS ECLIPSE P400A DRGB (DIGITAL WHITE) CABINET (PH-EC400ATG-DWT01)₹11,599.00 Original price was: ₹11,599.00.₹8,490.00Current price is: ₹8,490.00.
PHANTEKS ECLIPSE P600S E-ATX MID TOWER CABINET (MATTE WHITE) (PH-EC600PSTG-DMW01)₹17,000.00
PHANTEKS ENTHOO EVOLV SHIFT AIR MINI ITX CABINET (SATIN BLACK) (PH-ES217A_BK)₹15,900.00
PHANTEKS ENTHOO EVOLV X E-ATX MID TOWER CABINET WITH DUAL SIDE TEMPERED GLASS WINDOW (MATTE WHITE) (PH-ES518XTG-DMW01)₹29,999.00 Original price was: ₹29,999.00.₹21,500.00Current price is: ₹21,500.00.
PHANTEKS ENTHOO PRO ATX FULL TOWER CABINET (STAIN BLACK) (PH-ES614PC-BK)₹13,999.00 Original price was: ₹13,999.00.₹9,600.00Current price is: ₹9,600.00.
PHANTEKS MAGNIUMGEAR NEO QUBE 2 DRGB E-ATX MID TOWER CABINET WITH TEMPERED GLASS SIDE PANEL (WHITE) (MG-NE620Q-DWT02)₹13,200.00
PHANTEKS NV7 ATX FULL TOWER CABINET (BLACK) (PH-NV723TG-DBK01)₹28,999.00 Original price was: ₹28,999.00.₹20,500.00Current price is: ₹20,500.00.
PHANTEKS XT PRO ULTRA D-RGB E-ATX MID TOWER CABINET BLACK (PH-XT523P1-DBK01)₹8,999.00 Original price was: ₹8,999.00.₹7,600.00Current price is: ₹7,600.00.
PHANTEKS XT PRO ULTRA D-RGB E-ATX MID TOWER CABINET WHITE (PH-XT523P1-DWT01)₹9,999.00 Original price was: ₹9,999.00.₹7,700.00Current price is: ₹7,700.00.
RAZER TOMAHAWK RGB EATX MID TOWER CABINET (BLACK) (RC21-01420100-R3M1)₹33,299.00 Original price was: ₹33,299.00.₹11,689.00Current price is: ₹11,689.00.
RAZER TOMAHAWK RGB MINI ITX MINI TOWER CABINET (BLACK) (RC21-01400100-R3M1)₹28,999.00 Original price was: ₹28,999.00.₹9,739.00Current price is: ₹9,739.00.
XIGMATEK AQUA M ARGB M-ATX MINI TOWER CABINET (BLACK) (EN40078)₹10,000.00 Original price was: ₹10,000.00.₹8,350.00Current price is: ₹8,350.00.
XIGMATEK AQUA ULTRA AIR ARCTIC ARGB EATX MID TOWER CABINET (WHITE) (EN41914)₹20,000.00 Original price was: ₹20,000.00.₹13,000.00Current price is: ₹13,000.00.
XIGMATEK CUBI ARCTIC EATX MID TOWER CABINET (BLACK) (EN41938)₹20,000.00 Original price was: ₹20,000.00.₹13,000.00Current price is: ₹13,000.00.
XIGMATEK CUBI ARCTIC EATX MID TOWER CABINET (WHITE) (EN41983)₹20,000.00 Original price was: ₹20,000.00.₹13,000.00Current price is: ₹13,000.00.

